price_per_meter,latitude,longitude
537815.0,55.78131,37.58101
390719.0,55.69759,37.63771
291667.0,55.6867,37.53712
286195.0,55.76954,37.62851
294776.0,55.66051,37.51132
392788.0,55.68814,37.64476
265306.0,55.68462,37.54151
128000.0,55.70418,37.73639
117778.0,55.805,37.52662
359375.0,55.63946,37.60714
441600.0,55.68906,37.6558
1350000.0,55.77079,37.59549
625492.0,55.79503,37.50375
282222.0,55.80908,37.79796
360000.0,55.6797,37.55667
347403.0,55.87259,37.51584
314961.0,55.76075,37.6917
741840.0,55.72779,37.63394
311608.0,55.75075,37.82759
135330.0,55.85058,37.68417
687758.0,55.73255,37.61952
266041.0,55.75858,37.80502
208000.0,55.73805,37.54372
400203.0,55.72307,37.63161
111000.0,55.72276,37.90753
412902.0,55.64743,37.38631
307746.0,55.53789,37.51144
174342.0,55.70505,37.669
423280.0,55.85337,37.42309
135330.0,55.85058,37.68417
241667.0,55.61622,37.72015
518182.0,55.71806,37.49665
2550000.0,55.7615,37.59866
864167.0,55.80674,37.63755
137055.0,55.84999,37.68324
252039.0,55.71404,37.67014
97884.0,55.89504,37.6337
79204.0,55.77149,37.67083
365000.0,55.78245,37.50982
457746.0,55.75959,37.64649
204828.0,55.82459,37.62322
279976.0,55.77321,37.70141
344577.0,55.74496,37.579
906504.0,55.68369,37.56988
939130.0,55.80674,37.63755
243697.0,55.8032,37.56373
136364.0,55.78379,37.67474
481050.0,55.72597,37.652
286307.0,55.75091,37.41532
1000000.0,55.74034,37.61731
853261.0,55.73064,37.6109
341151.0,55.72588,37.60494
106734.0,55.69956,37.74203
40000.0,55.86507,37.68035
125455.0,55.71086,37.64402
1200822.0,55.6979,37.47109
107527.0,55.79436,37.60934
190164.0,55.7152,37.61157
423528.0,55.69759,37.63771
372994.0,55.69759,37.63771
300000.0,55.79939,37.77629
551696.0,55.68748,37.57238
288600.0,55.72945,37.69474
735294.0,55.77055,37.67875
36255.0,55.80504,37.78145
283200.0,55.72945,37.69474
863149.0,55.75261,37.59804
300000.0,55.78131,37.69928
109091.0,55.6339,37.6284
988631.0,55.77296,37.5916
377982.0,55.6897,37.63387
546822.0,55.75874,37.64043
1150000.0,55.79627,37.59459
484538.0,55.64322,37.3801
696570.0,55.71927,37.60872
43328.0,55.6943,37.49705
308483.0,55.67694,37.76744
138550.0,55.84999,37.68324
288889.0,55.80368,37.8204
621118.0,55.66129,37.51323
477032.0,55.72703,37.61143
420790.0,55.6897,37.63387
220779.0,55.64185,37.76383
378000.0,55.75226,37.77901
628008.0,55.79219,37.50876
185047.0,55.8358,37.66308
157143.0,55.80876,37.53307
199125.0,55.87784,37.67947
550000.0,55.79779,37.49715
550000.0,55.79779,37.49715
550000.0,55.79779,37.49715
380000.0,55.70924,37.62509
235542.0,55.76229,37.65777
206000.0,55.71334,37.64322
675675.0,55.76096,37.63017
675676.0,55.76096,37.63017
112000.0,55.82369,37.50095
675676.0,55.76096,37.63017
230976.0,55.82369,37.50095
750000.0,55.76721,37.59339
354359.0,55.74075,37.66046
233211.0,55.78392,37.70978
1250000.0,55.74963,37.53743
311669.0,55.78392,37.70978
334724.0,55.78392,37.70978
1562500.0,55.76807,37.6144
205405.0,55.74173,37.7073
143678.0,55.69168,37.5891
150018.0,55.85398,37.56935
166667.0,55.62557,37.61229
161972.0,55.74173,37.7073
178571.0,55.65118,37.4831
351005.0,55.78392,37.70978
241379.0,55.78392,37.70978
446463.0,55.86155,37.54982
538721.0,55.75874,37.64043
400000.0,55.747,37.66515
112069.0,55.72643,37.75806
401219.0,55.72971,37.69442
551418.0,55.76227,37.56863
194444.0,55.76972,37.40749
135049.0,55.78627,37.67424
120145.0,55.77804,37.7365
140000.0,55.83622,37.42762
416667.0,55.77243,37.61969
427789.0,55.63623,37.7136
5889.0,55.8232,37.50433
275132.0,55.64305,37.39111
420000.0,55.75112,37.64872
263077.0,55.8076,37.46499
175584.0,55.74703,37.40895
406897.0,55.6541,37.64905
231903.0,55.86135,37.55624
243423.0,55.73854,37.48586
278884.0,55.81464,37.64043
456918.0,55.6897,37.63387
246479.0,55.6703,37.57009
224014.0,55.83123,37.50147
365000.0,55.78304,37.50866
330725.0,55.7452,37.57835
151504.0,55.76279,37.65142
202102.0,55.80151,37.4891
223112.0,55.83239,37.59299
569625.0,55.78182,37.50664
421446.0,55.58131,37.58246
161603.0,55.99328,37.21275
126678.0,55.78918,37.8182
142857.0,55.84557,37.56935
309278.0,55.99336,37.22284
73628.0,55.79636,37.80995
127251.0,55.71332,37.94292
189573.0,55.73605,37.66133
105679.0,55.74567,37.59488
555444.0,55.77504,37.47054
114983.0,55.81175,37.71824
260816.0,55.67909,37.54732
556668.0,55.64447,37.38327
625492.0,55.79205,37.50539
270833.0,55.7071,37.57285
197152.0,55.79333,37.70741
379922.0,55.67145,37.57674
169948.0,55.73048,37.73862
957903.0,55.79855,37.6024
4289340.0,55.77491,37.58291
332367.0,55.76101,37.68922
196078.0,55.85856,37.63518
400000.0,55.77178,37.70118
108696.0,55.74974,37.76993
514471.0,55.78461,37.49519
65161.0,55.70883,37.60377
57548.0,55.83309,37.65962
213661.0,55.67857,37.59364
424628.0,55.64998,37.62982
408988.0,55.77086,37.51799
386341.0,55.73752,37.48926
365000.0,55.78245,37.50982
267760.0,55.63742,37.59521
466876.0,55.72545,37.65321
273408.0,55.84004,37.49512
271429.0,55.8325,37.47036
650587.0,55.75906,37.64225
258621.0,55.66767,37.44025
130000.0,55.72165,37.90773
180451.0,55.86376,37.66526
238095.0,55.67341,37.61957
157658.0,55.69168,37.5891
331277.0,55.75865,37.63274
492765.0,55.62155,37.69822
182545.0,55.85927,37.58558
297300.0,55.72945,37.69474
287100.0,55.72945,37.69474
1276247.0,55.74225,37.62806
472404.0,55.64581,37.38081
226744.0,55.84856,37.41905
84667.0,55.7259,37.66446
458378.0,55.86053,37.54958
266978.0,55.69412,37.75751
536232.0,55.77335,37.47468
179497.0,55.7369,37.65934
429482.0,55.69759,37.63771
260000.0,55.67943,37.46964
161290.0,55.99213,37.18815
143725.0,55.85058,37.68417
57058.0,55.8367,37.51011
2617722.0,55.75036,37.78425
391037.0,55.6897,37.63387
66865.0,55.99699,37.1897
360531.0,55.71582,37.38889
325000.0,55.78246,37.73726
188547.0,55.7061,37.93512
560400.0,55.72031,37.64524
772443.0,55.85938,37.55052
240000.0,55.85764,37.60686
619870.0,55.79351,37.50584
473684.0,55.69076,37.53251
160000.0,55.71215,37.89654
500000.0,55.75284,37.64064
1075269.0,55.73754,37.64114
688084.0,55.71069,37.43433
145450.0,55.84999,37.68324
216564.0,55.7645,37.6312
156085.0,55.85268,37.68275
79143.0,55.83557,37.42855
53231.0,55.73699,37.63088
299145.0,55.80923,37.50499
438202.0,55.80665,37.54296
150497.0,55.75084,37.70662
351852.0,55.71271,37.64448
321177.0,55.81496,37.60309
144444.0,55.76447,37.65296
131033.0,55.87048,37.54605
129032.0,55.66606,37.54582
605042.0,55.72869,37.62402
399254.0,55.76836,37.67337
417910.0,55.71271,37.64448
988631.0,55.77296,37.5916
108250.0,55.64745,37.72331
419843.0,55.69759,37.63771
300481.0,55.69756,37.92402
410526.0,55.67493,37.52482
190107.0,55.59121,37.53888
230012.0,55.79954,37.53217
236486.0,55.65729,37.46753
132420.0,55.6782,37.59673
173667.0,55.88119,37.53874
120567.0,55.86572,37.67994
315000.0,55.72415,37.42523
325894.0,55.77664,37.69454
190065.0,55.63791,37.69395
170000.0,55.71125,37.88049
270270.0,55.5322,37.51949
878409.0,55.76373,37.60134
375244.0,55.78284,37.72962
400000.0,55.79847,37.4947
252747.0,55.80406,37.49617
112144.0,55.50308,37.59872
110000.0,55.7593,37.5796
270000.0,55.86874,37.45677
595404.0,55.75921,37.58037
625000.0,55.7241,37.50456
441107.0,55.75216,37.58855
152284.0,55.76243,37.63557
78642.0,55.87922,37.64164
760000.0,55.78738,37.53786
760000.0,55.78738,37.53786
710000.0,55.78738,37.53786
311475.0,55.76761,37.66449
488800.0,55.77876,37.69784
390000.0,55.70932,37.6271
201878.0,55.86758,37.48906
707865.0,55.8282,37.43968
154607.0,55.67825,37.69732
563500.0,55.77876,37.69784
350000.0,55.70932,37.6271
340000.0,55.70932,37.6271
390000.0,55.70932,37.6271
520000.0,55.77876,37.69784
517500.0,55.77876,37.69784
563500.0,55.77876,37.69784
440909.0,55.77506,37.62461
202000.0,55.70835,37.65271
389485.0,55.70932,37.6271
1159664.0,55.76185,37.62426
405000.0,55.77876,37.69784
437158.0,55.77163,37.68037
149192.0,55.66779,37.61067
212652.0,55.73293,37.6321
361955.0,55.74003,37.66176
1910000.0,55.78738,37.53786
259028.0,55.72971,37.69442
274688.0,55.71255,37.64579
191304.0,55.79083,37.81527
485000.0,55.72769,37.64433
233347.0,55.76464,37.63304
226173.0,55.77537,37.67086
32877.0,55.6463,37.75521
363656.0,55.81567,37.60188
38235.0,55.69568,37.4984
335266.0,55.61898,37.58251
650000.0,55.81531,37.60404
700000.0,55.79211,37.54075
182200.0,55.78774,37.73269
200000.0,55.84719,37.57842
200000.0,55.84719,37.57842
38000.0,55.9819,37.1468
178922.0,55.66111,37.56225
367347.0,55.7699,37.59047
161972.0,55.74173,37.7073
726415.0,55.75106,37.5824
106762.0,55.68682,37.58372
760814.0,55.74818,37.54025
324253.0,55.85732,37.58567
545590.0,55.77058,37.60254
132697.0,55.71539,37.79307
545455.0,55.7826,37.63054
379630.0,55.78695,37.63539
70796.0,55.86027,37.62224
790323.0,55.73691,37.60152
248227.0,55.66284,37.7294
390389.0,55.64322,37.3801
309598.0,55.67659,37.69238
669100.0,55.75614,37.50695
950000.0,55.70185,37.49218
254000.0,55.85831,37.48004
264984.0,55.6252,37.65192
167832.0,55.74993,37.7142
124590.0,55.77183,37.58638
125561.0,55.72087,37.62078
275641.0,55.70511,37.61217
1490000.0,55.75939,37.61456
203704.0,55.87122,37.55357
94203.0,55.73466,37.63075
2022727.0,55.81162,37.79782
124090.0,55.54897,37.53971
439430.0,55.71081,37.6104
242915.0,55.81464,37.64043
227273.0,55.76126,37.63772
403178.0,55.70597,37.70074
108889.0,55.80127,37.48641
146895.0,55.78035,37.45003
186190.0,55.8325,37.47036
135560.0,55.84999,37.68324
1181818.0,55.80368,37.51734
179394.0,55.85507,37.42696
132697.0,55.71539,37.79307
196168.0,55.76236,37.64539
234009.0,55.76391,37.5528
452415.0,55.63705,37.70573
877172.0,55.78334,37.58563
967941.0,55.74714,37.64282
316667.0,55.71313,37.41113
634719.0,55.75906,37.64225
394607.0,55.73625,37.74269
379652.0,55.69107,37.46759
247200.0,55.86401,37.37434
63776.0,55.70588,37.91509
68171.0,55.69883,37.77095
137055.0,55.84999,37.68324
480061.0,55.85976,37.55243
317435.0,55.77683,37.60837
260336.0,55.73223,37.45647
186689.0,55.82427,37.41171
194522.0,55.71627,37.78586
500000.0,55.75051,37.58468
245700.0,55.80555,37.48345
308104.0,55.81725,37.75005
328896.0,55.80536,37.63528
95296.0,55.68406,37.46026
627534.0,55.71338,37.42816
222176.0,55.82013,37.70277
357143.0,55.8232,37.50433
191489.0,55.61392,37.49437
180000.0,55.74167,37.41942
458101.0,55.78517,37.56403
71759.0,55.72069,37.57238
242188.0,55.82592,37.59818
154624.0,55.85282,37.63542
363636.0,55.73929,37.6664
343800.0,55.75638,37.54948
414634.0,55.68086,37.53011
317829.0,55.80273,37.52598
347044.0,55.80698,37.71388
139514.0,55.63194,37.48322
900000.0,55.80674,37.63755
116606.0,55.68647,37.58344
446466.0,55.85976,37.55243
289100.0,55.8412,37.49749
424581.0,55.80935,37.45087
1545946.0,55.76016,37.65843
542254.0,55.76839,37.60669
209492.0,55.80619,37.4249
206655.0,55.67204,37.65167
84000.0,55.69615,37.74932
226950.0,55.7786,37.64599
257576.0,55.88862,37.67077
108333.0,55.73265,37.70742
475543.0,55.88906,37.52837
1200000.0,55.79044,37.58624
432000.0,55.68906,37.6558
370000.0,55.77384,37.52124
477946.0,55.64447,37.38327
140400.0,55.74092,37.63018
243158.0,55.66006,37.46824
493621.0,55.80846,37.48901
540724.0,55.74726,37.51862
426300.0,55.7298,37.44267
197425.0,55.71863,37.57688
1000000.0,55.73955,37.59742
84348.0,55.58311,37.66281
1200000.0,55.6979,37.47109
362903.0,55.67498,37.53886
244110.0,55.8631,37.37536
135330.0,55.85058,37.68417
337500.0,55.79431,37.61149
173160.0,55.76585,37.63352
272597.0,55.85058,37.68417
193299.0,55.77942,37.62797
149007.0,55.77535,37.54606
99535.0,55.68665,37.54667
150000.0,55.66592,37.46959
696970.0,55.80542,37.63897
105159.0,55.71553,37.62031
138550.0,55.84999,37.68324
119844.0,55.63332,37.65006
275510.0,55.57699,37.57556
293443.0,55.84422,37.48144
328767.0,55.83764,37.49146
130000.0,55.72008,37.90305
293785.0,55.79113,37.78002
469800.0,55.72597,37.652
350000.0,55.89904,37.62565
201082.0,55.80798,37.64974
651400.0,55.72031,37.64524
2424324.0,55.79284,37.49151
512500.0,55.64998,37.62982
153236.0,55.72935,37.71689
780000.0,55.80579,37.63907
302703.0,55.79826,37.76448
1765605.0,55.75036,37.78425
503876.0,55.81664,37.49862
126744.0,55.59712,37.5844
99820.0,55.71253,37.57623
87544.0,55.75815,37.55282
431034.0,55.73967,37.66346
103550.0,55.9962,37.19253
595600.0,55.67382,37.61286
136250.0,55.85058,37.68417
367710.0,55.67626,37.64017
282258.0,55.70785,37.60651
252270.0,55.75858,37.80502
642421.0,55.68674,37.46684
425981.0,55.69759,37.63771
59831.0,55.68477,37.5854
378549.0,55.63124,37.52029
500000.0,55.72321,37.60395
417476.0,55.70152,37.9489
165563.0,55.7882,37.61507
404040.0,55.74893,37.66282
319865.0,55.78462,37.61537
472404.0,55.64743,37.38631
1200000.0,55.79044,37.58624
165444.0,55.69981,37.91423
748334.0,55.72567,37.64546
449853.0,55.73283,37.61404
304167.0,55.75527,37.66601
200000.0,55.79939,37.50158
103175.0,55.77816,37.72262
181707.0,55.99328,37.21275
276000.0,55.69401,37.75715
586500.0,55.66347,37.53837
54187.0,55.68124,37.45854
133835.0,55.84999,37.68324
343750.0,55.85688,37.55908
145450.0,55.84999,37.68324
300000.0,55.86974,37.66881
2329412.0,55.71539,37.79307
190091.0,55.78835,37.68258
406850.0,55.81029,37.59759
440367.0,55.77689,37.53394
241667.0,55.74629,37.57193
427632.0,55.77041,37.57878
305714.0,55.68227,37.64078
185902.0,55.71627,37.78586
280000.0,55.78245,37.50982
257695.0,55.8776,37.63701
320513.0,55.79954,37.53217
712888.0,55.8553,37.56297
300818.0,55.80674,37.63755
301700.0,55.81651,37.75133
260756.0,55.72686,37.53127
186916.0,55.72686,37.53127
247671.0,55.77776,37.45799
605515.0,55.73024,37.6983
123556.0,55.97093,37.18102
357724.0,55.6838,37.53788
233710.0,55.74076,37.66113
247611.0,55.72629,37.67576
350000.0,55.77155,37.60619
301811.0,55.85248,37.42489
550000.0,55.82111,37.59143
939130.0,55.80674,37.63755
224490.0,55.74795,37.65665
60887.0,55.72643,37.67683
215905.0,55.8251,37.57118
431034.0,55.73967,37.66346
148780.0,55.63081,37.67473
480119.0,55.85936,37.55145
706869.0,55.79871,37.59905
340274.0,55.73126,37.66604
140410.0,55.81323,37.46148
1001893.0,55.67603,37.45209
204067.0,55.77776,37.45799
470238.0,55.75358,37.71308
200000.0,55.78497,37.52603
133030.0,55.7976,37.5695
330073.0,55.89284,37.64399
410083.0,55.79219,37.50876
295082.0,55.8339,37.4597
100000.0,55.76735,37.65263
130000.0,55.71559,37.90711
109451.0,55.78462,37.52318
340000.0,55.85764,37.60686
439939.0,55.76806,37.67851
405930.0,55.65089,37.62877
130102.0,55.77716,37.59811
866142.0,55.74137,37.59533
73566.0,55.90341,37.5748
176471.0,55.80481,37.50924
657455.0,55.71111,37.61649
440351.0,55.69759,37.63771
388617.0,55.69759,37.63771
608273.0,55.80495,37.51234
411864.0,55.68813,37.64252
188889.0,55.80843,37.48123
556800.0,55.68778,37.65472
158333.0,55.77079,37.67653
315534.0,55.76263,37.57347
185232.0,55.75711,37.56979
199648.0,55.93354,37.55481
418068.0,55.69759,37.63771
189394.0,55.6886,37.58875
1200194.0,55.75623,37.59419
118943.0,55.73769,37.67606
527426.0,55.75578,37.63355
111111.0,55.70123,37.56411
199187.0,55.68018,37.4883
176056.0,55.93937,37.5288
59522.0,55.79223,37.56912
296429.0,55.85337,37.42309
259714.0,55.66111,37.45334
248414.0,55.72743,37.73769
588636.0,55.79263,37.50645
112782.0,55.72086,37.57468
243171.0,55.68674,37.46684
142000.0,55.85058,37.68417
421270.0,55.67378,37.63795
160000.0,55.87247,37.5401
400000.0,55.63742,37.59521
293825.0,55.74419,37.80332
95609.0,55.70299,37.66119
438283.0,55.76965,37.63938
204981.0,55.85294,37.34389
136250.0,55.85058,37.68417
455207.0,55.65604,37.53002
146040.0,55.77535,37.54606
344828.0,55.76032,37.73867
288750.0,55.69412,37.75751
136250.0,55.85058,37.68417
146435.0,55.80295,37.58374
191011.0,55.5383,37.58108
152819.0,55.79161,37.59507
780522.0,55.7638,37.57206
1705882.0,55.81162,37.79782
267907.0,55.86159,37.67131
1009749.0,55.76782,37.63144
172018.0,55.81534,37.59848
122180.0,55.79477,37.7932
135000.0,55.61641,37.51273
373536.0,55.81989,37.49528
269150.0,55.68674,37.46684
240000.0,55.80878,37.49323
191923.0,55.77079,37.67653
106119.0,55.5814,37.63608
364418.0,55.76242,37.65653
222719.0,55.87354,37.7051
223529.0,55.90489,37.55077
245000.0,55.67493,37.52482
364474.0,55.70894,37.50215
510057.0,55.64447,37.38327
1150000.0,55.79627,37.59459
63590.0,55.78914,37.80638
105000.0,55.72309,37.90138
425750.0,55.80846,37.48901
61698.0,55.67862,37.52423
289474.0,55.72637,37.752
350000.0,55.70883,37.62815
65789.0,55.8227,37.44885
485507.0,55.77654,37.67605
110106.0,55.6647,37.80746
437500.0,55.79595,37.80066
70772.0,55.79141,37.80875
377734.0,55.65743,37.53015
126866.0,55.71236,37.6983
60000.0,55.74393,37.87446
100000.0,55.68202,37.55947
381620.0,55.7503,37.64895
319382.0,55.67417,37.63724
157328.0,55.6727,37.54223
553746.0,55.71632,37.43084
400000.0,55.71276,37.43066
299924.0,55.853,37.34559
145769.0,55.78325,37.66888
120953.0,55.73613,37.75142
126871.0,55.67346,37.5912
183522.0,55.71628,37.57811
344667.0,55.75768,37.60668
819310.0,55.65941,37.75957
307746.0,55.53789,37.51144
509713.0,55.64447,37.38327
207843.0,55.72402,37.40461
282220.0,55.96645,37.17107
470400.0,55.68756,37.65618
217134.0,55.63782,37.54149
170588.0,55.75231,37.50316
571848.0,55.73095,37.58256
229358.0,55.72202,37.6051
428210.0,55.72724,37.67657
284762.0,55.76524,37.5983
280700.0,55.80555,37.48345
1000000.0,55.74848,37.5612
249688.0,55.94239,37.52742
408000.0,55.68906,37.6558
138000.0,55.72086,37.90533
262000.0,55.73047,37.5309
97960.0,55.72817,37.61882
185714.0,55.74662,37.66334
410082.0,55.79205,37.50539
415833.0,55.64569,37.3906
526364.0,55.63705,37.70573
418756.0,55.69759,37.63771
94828.0,55.752,37.57613
53719.0,55.79114,37.81829
595745.0,55.69803,37.63578
150180.0,55.72428,37.77033
562500.0,55.69116,37.66759
295082.0,55.8339,37.4597
984848.0,55.77081,37.56421
430000.0,55.72905,37.6307
875000.0,55.76939,37.5808
197023.0,55.79317,37.70787
125000.0,55.5325,37.53586
470952.0,55.68301,37.63824
350000.0,55.89904,37.62565
238746.0,55.69956,37.6311
190985.0,55.80069,37.50208
306757.0,55.86977,37.46271
211111.0,55.79842,37.40582
445170.0,55.68786,37.63906
391137.0,55.67942,37.54611
207765.0,55.74188,37.80104
134309.0,55.69924,37.78024
600000.0,55.78652,37.67895
488744.0,55.73392,37.62734
116500.0,55.75737,37.55782
585652.0,55.69359,37.53244
28708.0,55.8031,37.78316
806213.0,55.75677,37.59273
194969.0,55.76735,37.65263
163148.0,55.72393,37.67013
234202.0,55.68245,37.55237
442985.0,55.85868,37.54626
281139.0,55.85337,37.42309
112426.0,55.79641,37.81188
586500.0,55.66347,37.53837
337349.0,55.74565,37.87414
361269.0,55.76306,37.50889
581400.0,55.66347,37.53837
452025.0,55.7298,37.44267
406633.0,55.69759,37.63771
216426.0,55.66038,37.58377
550000.0,55.82111,37.59143
173913.0,55.75908,37.65323
300000.0,55.7821,37.7422
366625.0,55.86836,37.46367
661458.0,55.74132,37.41773
135330.0,55.85058,37.68417
530000.0,55.72067,37.68934
1000000.0,55.75934,37.65033
420000.0,55.75112,37.64872
283764.0,55.74188,37.80104
140000.0,55.79606,37.81948
381415.0,55.80076,37.57011
412500.0,55.64314,37.38499
465520.0,55.7298,37.44267
300000.0,55.64314,37.38499
198000.0,55.78751,37.70676
452479.0,55.81014,37.59679
161077.0,55.85481,37.51169
522222.0,55.70846,37.66208
18530.0,55.7934,37.79464
894942.0,55.70644,37.76442
319728.0,55.77214,37.61491
257500.0,55.86382,37.37562
180000.0,55.72358,37.90518
278100.0,55.51731,37.57023
457302.0,55.79989,37.6151
1000000.0,55.75934,37.65033
214760.0,55.77776,37.45799
409516.0,55.81592,37.7584
260870.0,55.85956,37.37563
132143.0,56.00034,37.20197
461168.0,55.6897,37.63387
142000.0,55.85058,37.68417
136250.0,55.85058,37.68417
114504.0,55.68406,37.46026
158333.0,55.77079,37.67653
43148.0,55.83226,37.64106
80099.0,55.6669,37.62859
500000.0,55.81217,37.73828
378310.0,55.79843,37.56368
279070.0,55.6325,37.75237
148026.0,55.77452,37.47301
648895.0,55.76394,37.59468
843220.0,55.76494,37.58861
132296.0,55.72393,37.67013
176393.0,55.70771,37.6719
3126023.0,55.76201,37.59864
1800000.0,55.77079,37.59549
250000.0,55.76947,37.64773
145563.0,55.71119,37.94765
475044.0,55.64322,37.3801
343164.0,55.71874,37.72477
140711.0,55.71005,37.88301
370861.0,55.7351,37.74608
154639.0,55.74795,37.65665
275663.0,55.76345,37.63401
235401.0,55.76591,37.63213
264706.0,55.75564,37.70596
400000.0,55.79847,37.4947
528169.0,55.74123,37.58207
383387.0,55.73443,37.62278
166389.0,55.7436,37.62523
423144.0,55.70789,37.66041
930618.0,55.72539,37.64597
455646.0,55.63639,37.70749
990029.0,55.68823,37.65889
519126.0,55.82102,37.52099
432316.0,55.82102,37.52099
397059.0,55.82102,37.52099
206013.0,55.70447,37.65387
117925.0,55.84866,37.59774
193578.0,55.79309,37.5926
119691.0,55.74276,37.67457
171280.0,55.67304,37.66461
161616.0,55.74173,37.7073
190217.0,55.74173,37.7073
160804.0,55.74173,37.7073
145894.0,55.77874,37.61407
423099.0,55.78392,37.70978
130000.0,55.62557,37.61229
427184.0,55.65118,37.4831
639245.0,55.7837,37.58571
85670.0,55.57207,37.57126
674157.0,55.8282,37.43968
548900.0,55.7103,37.43115
202797.0,55.77892,37.60034
300000.0,55.70932,37.6271
86826.0,55.94232,37.53705
207619.0,55.79366,37.65622
179799.0,55.71384,37.61717
600000.0,55.81594,37.60365
311751.0,55.76935,37.61048
137143.0,55.78995,37.67854
91667.0,55.66993,37.63252
302400.0,55.66835,37.64865
165289.0,55.78783,37.63086
660000.0,55.86293,37.5988
600000.0,55.81594,37.60365
318595.0,55.74288,37.63455
311388.0,55.66298,37.58219
162602.0,55.62985,37.67304
280000.0,55.80361,37.55023
230000.0,55.7501,37.78731
1200000.0,55.75901,37.64467
1200000.0,55.75901,37.64467
1403509.0,55.75901,37.64467
725000.0,55.76571,37.59131
305944.0,55.66191,37.59343
245000.0,55.6606,37.45359
165673.0,55.68825,37.59517
1075299.0,55.70098,37.49347
340596.0,55.8014,37.34898
620248.0,55.73024,37.6983
288000.0,55.6939,37.75785
67726.0,55.68488,37.69018
249747.0,55.65613,37.59279
412587.0,55.68304,37.58565
699088.0,55.80542,37.63897
390390.0,55.80061,37.52444
673274.0,55.7722,37.68113
162714.0,55.67003,37.64974
299088.0,55.8232,37.50433
401750.0,55.69646,37.57049
697478.0,55.65512,37.52585
130000.0,55.72358,37.90518
277778.0,55.853,37.34559
413720.0,55.69759,37.63771
384708.0,55.79905,37.48212
144444.0,55.66128,37.57745
380145.0,55.77238,37.70077
120000.0,55.74953,37.72589
468851.0,55.58171,37.58084
484211.0,55.79954,37.53217
158333.0,55.77535,37.54606
443243.0,55.73223,37.45647
255048.0,55.71086,37.64402
919355.0,55.68253,37.536
761905.0,55.70185,37.49218
432000.0,55.77435,37.47469
375000.0,55.65976,37.59336
214286.0,55.77079,37.67653
167973.0,55.97797,37.14953
352847.0,55.74288,37.62975
202658.0,55.83883,37.40805
293454.0,55.72971,37.69442
280000.0,55.76972,37.40749
32143.0,55.81379,37.75839
865000.0,55.70419,37.58422
1120000.0,55.70419,37.58422
1150000.0,55.79671,37.59533
995000.0,55.70419,37.58422
220000.0,55.66061,37.53816
1717791.0,55.76088,37.61676
1150000.0,55.79671,37.59533
481481.0,55.66133,37.50934
1000000.0,55.85714,37.55886
525000.0,55.77379,37.73923
84810.0,55.6641,37.53653
122302.0,55.84681,37.49844
367958.0,55.94168,37.52736
183497.0,55.78197,37.67012
57971.0,55.79223,37.56912
622807.0,55.79503,37.50375
57971.0,55.79773,37.78664
459307.0,55.63647,37.70661
4791667.0,55.75036,37.78425
73402.0,55.75116,37.81604
89485.0,55.61774,37.64797
424766.0,55.69759,37.63771
326241.0,55.71224,37.89338
481928.0,55.70597,37.70074
439549.0,55.80846,37.48901
245902.0,55.87019,37.70933
637191.0,55.78164,37.55971
135330.0,55.85058,37.68417
132697.0,55.71539,37.79307
128332.0,55.73888,37.67801
360019.0,55.89268,37.64549
173913.0,55.57302,37.57008
270000.0,55.61262,37.51843
150307.0,55.79093,37.49733
191375.0,55.89675,37.58234
1665000.0,55.74789,37.6211
135922.0,55.75231,37.50316
225000.0,55.69401,37.75715
109819.0,55.75748,37.77315
193966.0,55.96388,37.15284
406822.0,55.64447,37.38327
185714.0,55.68478,37.56351
212000.0,55.82848,37.44804
696594.0,55.73162,37.64097
250000.0,55.76947,37.64773
495558.0,55.64322,37.3801
71613.0,55.78085,37.44915
472500.0,55.72597,37.652
68182.0,55.7926,37.59079
381323.0,55.75002,37.64974
280000.0,55.85764,37.60686
770000.0,55.71915,37.63573
890210.0,55.79781,37.59998
284221.0,55.62428,37.66496
237530.0,55.8484,37.52
258398.0,55.74252,37.40417
126374.0,55.75033,37.59348
20755.0,55.67863,37.51702
75878.0,55.60796,37.75484
388457.0,55.88021,37.51181
355556.0,55.80919,37.75925
848571.0,55.65941,37.75957
59827.0,55.74453,37.54527
139673.0,55.73301,37.59326
342370.0,55.77496,37.67297
70772.0,55.79141,37.80875
4747826.0,55.73001,37.6425
298686.0,55.73817,37.66295
205552.0,55.77473,37.61778
416667.0,55.8076,37.63542
396110.0,55.8076,37.63542
327447.0,55.76264,37.64419
114524.0,55.58696,37.60121
4227097.0,55.73001,37.6425
310000.0,55.76016,37.63634
310714.0,55.77788,37.6727
350000.0,55.73222,37.7319
214815.0,55.54041,37.51615
453686.0,55.79485,37.5859
313253.0,55.74963,37.73258
110429.0,55.85214,37.64556
233245.0,55.67889,37.64264
300000.0,55.73222,37.7319
330000.0,55.73222,37.7319
526378.0,55.79333,37.58543
755906.0,55.77614,37.67399
350000.0,55.73222,37.7319
129984.0,55.85932,37.51674
145464.0,55.79439,37.69282
199929.0,55.84719,37.57842
300000.0,55.69568,37.4984
400000.0,55.79904,37.53259
81000.0,55.79578,37.69845
220000.0,55.66061,37.53816
269024.0,55.80899,37.82438
226667.0,55.65266,37.47551
422005.0,55.69759,37.63771
327419.0,55.77683,37.60837
568555.0,55.75474,37.54635
546673.0,55.66306,37.53742
466876.0,55.72597,37.652
386792.0,55.75254,37.50049
399561.0,55.77277,37.70107
